fire_id,hour,ignition_date_time,date_time,area_fract,flame_profile,smolder_profile,residual_profile,pm25_emitted,pm10_emitted,co_emitted,co2_emitted,ch4_emitted,nox_emitted,nh3_emitted,so2_emitted,voc_emitted,pm25_flame,pm10_flame,co_flame,co2_flame,ch4_flame,nox_flame,nh3_flame,so2_flame,voc_flame,pm25_smold,pm10_smold,co_smold,co2_smold,ch4_smold,nox_smold,nh3_smold,so2_smold,voc_smold,pm25_resid,pm10_resid,co_resid,co2_resid,ch4_resid,nox_resid,nh3_resid,so2_resid,voc_resid,smoldering_fraction,heat,percentile_000,percentile_005,percentile_010,percentile_015,percentile_020,percentile_025,percentile_030,percentile_035,percentile_040,percentile_045,percentile_050,percentile_055,percentile_060,percentile_065,percentile_070,percentile_075,percentile_080,percentile_085,percentile_090,percentile_095,percentile_100
SF11C21345120013189110,18,201508010000Z,201508011800Z,0.070014,0.070029,0.080655,0.051667,0.344786,0.406846,3.701607,62.607175,0.188371,0.084421,0.061411,0.038187,0.882793,0.236113,0.278613,2.328696,53.504882,0.123894,0.078488,0.039127,0.031784,0.562455,0.06898,0.081396,0.871454,5.777673,0.040927,0.003766,0.014145,0.004064,0.203334,0.039693,0.046837,0.501457,3.32462,0.02355,0.002167,0.008139,0.002339,0.117004,0.929029,27301252.456,69.404814,70.90498465,72.4051553,73.90532595,75.4054966,76.90566725,78.4058379,79.90600855,81.4061792,82.90634985,84.4065205,85.90669115,87.4068618,88.90703245,90.4072031,91.90737375,93.4075444,94.90771505,96.4078857,97.90805635,99.408227
SF11C21345120013189110,19,201508010000Z,201508011900Z,0.040008,0.040017,0.045711,0.051255,0.213393,0.251804,2.32205,37.147135,0.117355,0.049135,0.03845,0.022787,0.552716,0.134923,0.159209,1.330698,30.574546,0.070798,0.044851,0.022359,0.018163,0.321406,0.039094,0.046131,0.493894,3.27448,0.023195,0.002134,0.008017,0.002304,0.115239,0.039376,0.046464,0.497458,3.298109,0.023362,0.00215,0.008074,0.00232,0.116071,0.961105,8552967.35438,39.808585,40.295309,40.782033,41.268757,41.755481,42.242205,42.728929,43.215653,43.702377,44.189101,44.675825,45.162549,45.649273,46.135997,46.622721,47.109445,47.596169,48.082893,48.569617,49.056341,49.543065
SF11C21345120013189110,20,201508010000Z,201508012000Z,0.005701,0.005711,0.006353,0.04815,0.061679,0.072781,0.725874,7.91683,0.035275,0.008717,0.01189,0.005092,0.170924,0.019255,0.022721,0.18991,4.363426,0.010104,0.006401,0.003191,0.002592,0.045869,0.005433,0.006411,0.068642,0.455093,0.003224,0.000297,0.001114,0.00032,0.016016,0.036991,0.043649,0.467322,3.098311,0.021947,0.002019,0.007585,0.00218,0.109039,0.997481,81616.718054,5.696939,5.98178595,6.2666329,6.55147985,6.8363268,7.12117375,7.4060207,7.69086765,7.9757146,8.26056155,8.5454085,8.83025545,9.1151024,9.39994935,9.6847963,9.96964325,10.2544902,10.53933715,10.8241841,11.10903105,11.393878
SF11C21345120013189110,21,201508010000Z,201508012100Z,0.005701,0.005701,0.00609,0.045242,0.059187,0.069841,0.694476,7.70323,0.033798,0.008571,0.01138,0.004943,0.163596,0.019222,0.022682,0.189577,4.355786,0.010086,0.00639,0.003185,0.002588,0.045789,0.005208,0.006146,0.065801,0.436254,0.00309,0.000284,0.001068,0.000307,0.015353,0.034757,0.041013,0.439098,2.91119,0.020622,0.001897,0.007127,0.002048,0.102454,0.999375,20114.512328,5.696939,5.98178595,6.2666329,6.55147985,6.8363268,7.12117375,7.4060207,7.69086765,7.9757146,8.26056155,8.5454085,8.83025545,9.1151024,9.39994935,9.6847963,9.96964325,10.2544902,10.53933715,10.8241841,11.10903105,11.393878
SF11C21345120013189110,22,201508010000Z,201508012200Z,0.005701,0.005701,0.005731,0.04251,0.056781,0.067002,0.664082,7.501717,0.03237,0.008441,0.010887,0.004801,0.156504,0.019222,0.022682,0.189577,4.355786,0.010086,0.00639,0.003185,0.002588,0.045789,0.004901,0.005784,0.061922,0.410537,0.002908,0.000268,0.001005,0.000289,0.014448,0.032658,0.038536,0.412583,2.735394,0.019376,0.001783,0.006697,0.001924,0.096267,0.999379,19900.383817,5.696939,5.98178595,6.2666329,6.55147985,6.8363268,7.12117375,7.4060207,7.69086765,7.9757146,8.26056155,8.5454085,8.83025545,9.1151024,9.39994935,9.6847963,9.96964325,10.2544902,10.53933715,10.8241841,11.10903105,11.393878
SF11C21345120013189110,23,201508010000Z,201508012300Z,0.005701,0.005701,0.004813,0.039903,0.053993,0.063712,0.62886,7.268203,0.030716,0.008289,0.010315,0.004637,0.148286,0.019222,0.022682,0.189577,4.355786,0.010086,0.00639,0.003185,0.002588,0.045789,0.004116,0.004857,0.052003,0.344776,0.002442,0.000225,0.000844,0.000243,0.012134,0.030655,0.036173,0.38728,2.567641,0.018188,0.001674,0.006286,0.001806,0.090363,0.999382,19633.259753,5.696939,5.98178595,6.2666329,6.55147985,6.8363268,7.12117375,7.4060207,7.69086765,7.9757146,8.26056155,8.5454085,8.83025545,9.1151024,9.39994935,9.6847963,9.96964325,10.2544902,10.53933715,10.8241841,11.10903105,11.393878
SF11C21345120013189110,24,201508010000Z,201508020000Z,0.0,2e-06,0.0,0.037144,0.028543,0.03368,0.36057,2.391635,0.016935,0.00156,0.005852,0.001682,0.084131,7e-06,8e-06,6.7e-05,0.001528,4e-06,2e-06,1e-06,1e-06,1.6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028536,0.033672,0.360503,2.390107,0.016931,0.001558,0.005851,0.001681,0.084115,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SF11C21345120013189110,25,201508010000Z,201508020100Z,0.0,0.0,0.0,0.034575,0.026562,0.031343,0.335569,2.2248,0.01576,0.00145,0.005447,0.001565,0.078298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026562,0.031343,0.335569,2.2248,0.01576,0.00145,0.005447,0.001565,0.078298,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SF11C21345120013189110,26,201508010000Z,201508020200Z,0.0,0.0,0.0,0.032185,0.024726,0.029176,0.312373,2.07101,0.01467,0.00135,0.00507,0.001457,0.072885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024726,0.029176,0.312373,2.07101,0.01467,0.00135,0.00507,0.001457,0.072885,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SF11C21345120013189110,27,201508010000Z,201508020300Z,0.0,0.0,0.0,0.029959,0.023016,0.027159,0.290769,1.927774,0.013656,0.001257,0.00472,0.001356,0.067844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023016,0.027159,0.290769,1.927774,0.013656,0.001257,0.00472,0.001356,0.067844,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SF11C21345120013189110,28,201508010000Z,201508020400Z,0.0,0.0,0.0,0.027887,0.021424,0.02528,0.270659,1.794447,0.012711,0.00117,0.004393,0.001262,0.063152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021424,0.02528,0.270659,1.794447,0.012711,0.00117,0.004393,0.001262,0.063152,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SF11C21345120013189110,29,201508010000Z,201508020500Z,0.0,0.0,0.0,0.025959,0.019943,0.023532,0.251946,1.670385,0.011832,0.001089,0.004089,0.001175,0.058786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019943,0.023532,0.251946,1.670385,0.011832,0.001089,0.004089,0.001175,0.058786,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SF11C21345120013189110,30,201508010000Z,201508020600Z,0.0,0.0,0.0,0.024164,0.018564,0.021905,0.234525,1.554882,0.011014,0.001013,0.003807,0.001094,0.054721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018564,0.021905,0.234525,1.554882,0.011014,0.001013,0.003807,0.001094,0.054721,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SF11C21345120013189110,31,201508010000Z,201508020700Z,0.0,0.0,0.0,0.022493,0.01728,0.02039,0.218307,1.447358,0.010252,0.000943,0.003543,0.001018,0.050937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01728,0.02039,0.218307,1.447358,0.010252,0.000943,0.003543,0.001018,0.050937,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SF11C21345120013189110,32,201508010000Z,201508020800Z,0.0,0.0,0.0,0.020938,0.016085,0.018981,0.203215,1.347299,0.009544,0.000878,0.003298,0.000948,0.047416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016085,0.018981,0.203215,1.347299,0.009544,0.000878,0.003298,0.000948,0.047416,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SF11C21345120013189110,33,201508010000Z,201508020900Z,0.0,0.0,0.0,0.01949,0.014973,0.017668,0.189161,1.254124,0.008884,0.000817,0.00307,0.000882,0.044137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014973,0.017668,0.189161,1.254124,0.008884,0.000817,0.00307,0.000882,0.044137,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SF11C21345120013189110,34,201508010000Z,201508021000Z,0.0,0.0,0.0,0.018142,0.013937,0.016446,0.176078,1.167384,0.008269,0.000761,0.002858,0.000821,0.041084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013937,0.016446,0.176078,1.167384,0.008269,0.000761,0.002858,0.000821,0.041084,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SF11C21345120013189110,35,201508010000Z,201508021100Z,0.0,0.0,0.0,0.016888,0.012974,0.015309,0.163907,1.086693,0.007698,0.000708,0.00266,0.000764,0.038244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012974,0.015309,0.163907,1.086693,0.007698,0.000708,0.00266,0.000764,0.038244,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SF11C21345120013189110,36,201508010000Z,201508021200Z,0.0,0.0,0.0,0.01572,0.012077,0.014251,0.152571,1.011536,0.007165,0.000659,0.002476,0.000712,0.035599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012077,0.014251,0.152571,1.011536,0.007165,0.000659,0.002476,0.000712,0.035599,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SF11C21345120013189110,37,201508010000Z,201508021300Z,0.0,0.0,0.0,0.014633,0.011242,0.013265,0.142021,0.941591,0.00667,0.000614,0.002305,0.000662,0.033137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011242,0.013265,0.142021,0.941591,0.00667,0.000614,0.002305,0.000662,0.033137,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
