id,event_id,latitude,longitude,type,area,date_time,slope,state,country,fips,scc,fuel_1hr,fuel_10hr,fuel_100hr,fuel_1khr,fuel_10khr,fuel_gt10khr,shrub,grass,rot,duff,litter,moisture_1hr,moisture_10hr,moisture_100hr,moisture_1khr,moisture_live,moisture_duff,consumption_flaming,consumption_smoldering,consumption_residual,consumption_duff,min_wind,max_wind,min_wind_aloft,max_wind_aloft,min_humid,max_humid,min_temp,max_temp,min_temp_hour,max_temp_hour,sunrise_hour,sunset_hour,snow_month,rain_days,heat,pm25,pm10,co,co2,ch4,nox,nh3,so2,voc,VEG,canopy,fccs,fccs_number
RX21,RXFires,40.926,-106.375,RX,1.0,201608010000Z,10.0,CO,USA,08057,2810015000,0.2,1.0,2.5,8.0,0.5,0.0,0.0,0.01,0.9,1.0,0.01,10.0,12.0,12.0,22.0,130.0,150.0,7.06628562888,2.72257115848,1.2742614782,8.67070793449e-05,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,483203.698024,0.11783699999999998,0.13904599999999992,1.3460950000000003,17.218007000000004,0.06637899999999997,0.020718999999999994,0.022138,0.01083,0.31824099999999994,Lodgepole pine early seral forest,0.63,21,21
RX210,RXFires,39.976,-119.675,RX,1.0,201608010000Z,10.0,NV,USA,32031,2810015000,0.2,0.4,1.0,0.3,0.0,0.0,0.54,0.09,0.4,0.2,0.01,10.0,12.0,12.0,22.0,130.0,150.0,2.18871337934,0.353210645477,0.251140132523,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,142401.67174100003,0.025964000000000008,0.030645000000000002,0.28392799999999996,4.451221999999998,0.014316000000000002,0.005849000000000002,0.004696000000000003,0.002731000000000001,0.067534,Pinyon - Juniper forest,1.28,210,210
RX211,RXFires,42.332,-105.352,RX,1.0,201608010000Z,10.0,WY,USA,56001,2810015000,0.1,0.5,0.9,0.4,1.2,0.0,0.1,0.09,0.7,0.5,0.02,10.0,12.0,12.0,22.0,130.0,150.0,2.08453297115,0.677212413941,0.513919096276,0.000129821196815,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,140765.616998,0.03495200000000001,0.041245000000000025,0.399516,5.095318999999999,0.019695999999999998,0.006129,0.006563,0.0032099999999999997,0.094448,Interior ponderosa pine forest,7.24,211,211
RX216,RXFires,40.027,-111.3,RX,1.0,201608010000Z,10.0,UT,USA,49049,2810015000,1.0,1.1,1.9,1.9,0.0,0.0,0.32,0.1,0.0,1.5,0.05,10.0,12.0,12.0,22.0,130.0,150.0,5.64959414025,0.935298305225,0.23926356731,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,367806.738023,0.060649,0.07156299999999997,0.6522369999999998,10.955058,0.033165,0.014730999999999998,0.010814999999999995,0.0066840000000000024,0.15551700000000004,Gambel oak - bigtooth maple forest,18.44,216,216
RX217,RXFires,37.628124,-105.126031,RX,1.0,201608010000Z,10.0,CO,USA,08055,2810015000,0.1,0.2,1.4,1.6,0.0,0.0,0.27,0.09,0.0,0.7,0.02,10.0,12.0,12.0,22.0,130.0,150.0,2.82982198189,0.614591214771,0.193641102631,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,186317.99890200002,0.034030000000000005,0.040154999999999996,0.3728469999999999,5.793206999999999,0.018775999999999994,0.007580000000000002,0.006165000000000001,0.0035619999999999996,0.088665,Gambel oak - bigtooth maple forest with prescribed fire,12.2,217,217
RX219,RXFires,33.94978,-109.659729,RX,1.0,201608010000Z,10.0,AZ,USA,04001,2810015000,0.3,1.7,2.5,2.7,2.6,1.5,0.01,0.07,7.3,2.0,0.04,10.0,12.0,12.0,22.0,130.0,150.0,5.79214167838,2.65875696613,3.33107644457,0.00118555086122,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,405134.588059,0.141564,0.16705599999999995,1.6716419999999999,17.880945,0.08109499999999999,0.019441999999999997,0.027371,0.011534999999999997,0.393454,Ponderosa pine - White fir / Trembling aspen forest,11.85,219,219
RX22,RXFires,43.235,-110.279,RX,1.0,201608010000Z,10.0,WY,USA,56035,2810015000,0.4,2.2,2.8,8.3,0.7,0.5,0.0,0.14,1.8,2.0,0.06,10.0,12.0,12.0,22.0,130.0,150.0,9.43226197069,3.30771839999,1.76125809114,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,640008.0209819999,0.15285900000000005,0.18036900000000003,1.740839,22.612002999999994,0.08597799999999998,0.027419000000000002,0.028634999999999994,0.014202000000000001,0.4117400000000001,Lodgepole pine forest,4.13,22,22
RX224,RXFires,42.286,-112.888,RX,1.0,201608010000Z,10.0,ID,USA,16071,2810015000,0.2,0.6,1.8,5.9,1.9,0.0,0.42,0.89,3.7,0.9,0.16,10.0,12.0,12.0,22.0,130.0,150.0,7.50176859579,3.23840907853,2.56789155404,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,519451.686842,0.151013,0.178189,1.7564689999999998,20.449918,0.085849,0.023417999999999998,0.028821000000000006,0.013034000000000002,0.41425100000000004,Trembling aspen forest,21.09,224,224
RX226,RXFires,39.072,-114.337,RX,1.0,201608010000Z,10.0,NV,USA,32033,2810015000,0.6,0.9,1.2,7.1,0.0,0.0,0.04,0.07,1.5,1.8,0.01,10.0,12.0,12.0,22.0,130.0,150.0,7.0724173671,2.59817629666,1.40237572513,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,481800.85394999996,0.11793100000000001,0.13916000000000003,1.3472109999999997,17.232595999999997,0.066439,0.020743000000000008,0.022160000000000013,0.010843,0.318512,White fir - Gambel oak forest,17.94,226,226
RX227,RXFires,35.684029,-105.870283,RX,1.0,201608010000Z,10.0,NM,USA,35049,2810015000,0.3,0.4,1.0,6.7,0.0,0.0,0.04,0.05,7.4,1.4,0.01,10.0,12.0,12.0,22.0,130.0,150.0,6.10603363222,3.7216140317,4.04988717403,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,442569.65684400004,0.173437,0.204654,2.0679429999999996,20.876754000000005,0.099853,0.021823000000000006,0.03380900000000001,0.013586000000000003,0.48610700000000007,White fir forest,15.45,227,227
RX230,RXFires,36.269619,-105.785823,RX,1.0,201608010000Z,10.0,NM,USA,35055,2810015000,0.2,0.5,0.2,0.5,0.5,0.0,0.02,0.05,0.0,0.4,0.01,10.0,12.0,12.0,22.0,130.0,150.0,1.1628776259,0.302289811987,0.09999103998,0.000809775664395,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,77290.668413,0.015153999999999996,0.017879,0.16793300000000003,2.478242,0.008411999999999996,0.00318,0.0027760000000000003,0.0015349999999999995,0.03987000000000002,Pinyon - Juniper forest with prescribed fire,5.65,230,230
RX232,RXFires,28.635,-98.613,RX,1.0,201608010000Z,10.0,TX,USA,48013,2810015000,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.4,0.0,0.0,0.1,10.0,12.0,12.0,22.0,130.0,150.0,1.05571278495,0.0573242279121,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,67165.349191,0.00864,0.010197,0.08784200000000002,1.821464,0.004597,0.002608,0.001473,0.0010910000000000002,0.021115,Mesquite savanna,0.21,232,232
RX235,RXFires,43.978,-115.517,RX,1.0,201608010000Z,10.0,ID,USA,16015,2810015000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81,0.0,1.0,0.21,10.0,12.0,12.0,22.0,130.0,150.0,1.77097499007,0.0932092100036,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,112632.179264,0.014448,0.017039000000000002,0.146738,3.05142,0.007685999999999999,0.004368,0.002451,0.001829,0.035277,Idaho fescue - Bluebunch wheatgrass grassland,0.0,235,235
RX236,RXFires,39.452,-102.188,RX,1.0,201608010000Z,10.0,CO,USA,08063,2810015000,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.04,0.0,1.0,0.01,10.0,12.0,12.0,22.0,130.0,150.0,0.180705705288,0.0106554939566,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,11507.586721,0.0014919999999999998,0.001757,0.015217,0.312949,0.0007980000000000001,0.0004500000000000001,0.000252,0.00018899999999999999,0.003654,Tobosa - Grama grassland,0.0,236,236
RX237,RXFires,48.094,-120.895,RX,1.0,201608010000Z,10.0,WA,USA,53007,2810015000,0.0,0.0,0.0,0.0,0.0,0.0,2.19,0.06,0.0,1.0,0.0,10.0,12.0,12.0,22.0,130.0,150.0,3.69051262725,0.199552600091,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,234773.756526,0.030185,0.035624,0.306909,6.3662220000000005,0.016063,0.009108,0.005134999999999999,0.003813,0.073783,Vaccinium - Heather shrubland,0.0,237,237
RX238,RXFires,42.946,-122.186,RX,1.0,201608010000Z,10.0,OR,USA,41035,2810015000,0.2,0.2,0.4,0.2,6.0,2.5,0.16,0.08,24.5,2.0,0.02,10.0,12.0,12.0,22.0,130.0,150.0,5.4758425962,6.99533126987,11.3298879043,0.0012328632428,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,471845.52635799994,0.3438870000000001,0.40579299999999996,4.234087999999998,34.498531,0.20129900000000006,0.029847000000000002,0.06894599999999998,0.023277000000000006,0.9911530000000001,Pacific silver fir - Mountain hemlock forest,9.38,238,238
RX24,RXFires,43.952,-115.607,RX,1.0,201608010000Z,10.0,ID,USA,16015,2810015000,0.1,0.2,0.75,2.0,0.8,0.0,0.0,0.38,2.5,0.6,0.13,10.0,12.0,12.0,22.0,130.0,150.0,3.06160800223,1.69862217498,1.75011088539,0.000471411168704,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,218864.22623099998,0.07953499999999998,0.093842,0.9429910000000001,9.845285,0.045653999999999986,0.010530999999999999,0.015427,0.006368000000000003,0.22182899999999997,Pacific ponderosa pine - Douglas-fir forest,5.72,24,24
RX240,RXFires,26.986457,-81.355875,RX,1.0,201608010000Z,10.0,FL,USA,12043,2810015000,0.0,0.0,0.0,0.0,0.0,0.0,3.85,0.17,0.0,2.0,0.03,10.0,12.0,12.0,22.0,130.0,150.0,8.03489398062,0.504547416855,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,511978.54116400005,0.06688400000000001,0.078925,0.6829160000000001,13.958027,0.03567,0.019898,0.011415000000000002,0.008369,0.16407500000000003,Saw palmetto / Three-awned grass shrubland,0.08,240,240
RX243,RXFires,41.283443,-70.055551,RX,1.0,201608010000Z,10.0,MA,USA,25019,2810015000,1.5,0.9,1.4,2.1,0.5,0.0,0.18,0.09,0.0,0.7,0.01,10.0,12.0,12.0,22.0,130.0,150.0,4.56683908589,0.924950956566,0.28538326345,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,299713.651628,0.053358,0.062962,0.5819730000000002,9.218401000000004,0.029376999999999997,0.012150999999999993,0.009631999999999998,0.0056580000000000024,0.13848300000000002,Pitch pine / Scrub oak forest,1.9,243,243
RX25,RXFires,33.609,-105.19,RX,1.0,201608010000Z,10.0,NM,USA,35027,2810015000,0.3,0.5,1.2,1.0,1.0,0.0,0.23,0.03,0.0,1.1,0.02,10.0,12.0,12.0,22.0,130.0,150.0,1.62485597937,0.323062589176,0.121325352609,0.000136777776272,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,106561.772619,0.019208999999999997,0.022672999999999992,0.20993899999999996,3.298912999999999,0.010590999999999996,0.004331000000000002,0.0034760000000000004,0.0020250000000000003,0.049944,Pinyon - Juniper forest,9.69,25,25
RX264,RXFires,34.715,-98.714,RX,1.0,201608010000Z,10.0,OK,USA,40031,2810015000,0.3,0.7,1.0,0.0,0.0,0.0,1.07,0.65,0.0,0.4,0.6,10.0,12.0,12.0,22.0,130.0,150.0,3.80063052266,0.267369671951,0.02011,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,242574.33544,0.03244600000000001,0.03829200000000001,0.333278,6.670264000000002,0.017349,0.009456999999999995,0.0055600000000000024,0.004006000000000001,0.07999500000000002,Post oak - Blackjack oak forest,10.51,264,264
RX266,RXFires,37.48,-89.507,RX,1.0,201608010000Z,10.0,MO,USA,17181,2810015000,0.5,1.0,1.0,3.0,2.0,0.2,0.34,0.26,1.7,1.0,0.09,10.0,12.0,12.0,22.0,130.0,150.0,5.13841147415,1.89019897476,1.3174199994,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,350366.724587,0.090667,0.10699399999999998,1.0418140000000002,12.937921999999995,0.051228,0.015344999999999996,0.01712000000000001,0.00818,0.2461089999999999,Sugar maple - Basswood forest,19.5,266,266
RX268,RXFires,41.886,-72.563,RX,1.0,201608010000Z,10.0,CT,USA,09003,2810015000,0.5,1.0,1.0,1.5,5.0,0.2,0.12,0.08,1.7,1.5,0.03,10.0,12.0,12.0,22.0,130.0,150.0,6.56254396707,4.32373816108,2.04651025945,2.96975623375,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,477757.2060950001,0.15358500000000005,0.18123600000000004,1.8079830000000003,19.689007,0.08784600000000001,0.021661,0.029618000000000005,0.012668000000000004,0.4257169999999999,American beech - Yellow birch - Sugar maple - Eastern hemlock forest,17.43,268,268
RX269,RXFires,37.807,-81.666,RX,1.0,201608010000Z,10.0,WV,USA,54045,2810015000,1.0,1.0,2.0,3.0,2.0,0.5,0.34,0.43,2.8,2.0,0.07,10.0,12.0,12.0,22.0,130.0,150.0,9.03828734807,3.91833953908,2.37563881737,1.76586753497,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,625313.2816379999,0.17032199999999997,0.20098099999999997,1.9694270000000003,23.665154999999988,0.096541,0.027579,0.032341000000000016,0.015016999999999999,0.46484999999999993,Sugar maple - Yellow poplar - American beech - Oak forest,36.07,269,269
RX27,RXFires,34.647,-111.287,RX,1.0,201608010000Z,10.0,AZ,USA,04005,2810015000,0.2,0.3,1.0,2.0,0.0,0.0,1.67,0.45,9.0,0.3,0.05,10.0,12.0,12.0,22.0,130.0,150.0,1.99670105409,1.69476306939,3.1409848353,1.56739547348e-06,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,155708.038228,0.09475200000000002,0.11181000000000003,1.1567949999999998,10.012943000000003,0.055216999999999995,0.009210000000000003,0.018861999999999993,0.00668,0.27108099999999996,Ponderosa pine - Two-needle pine - Juniper forest,3.5,27,27
RX270,RXFires,38.940486,-79.405852,RX,1.0,201608010000Z,10.0,WV,USA,54083,2810015000,0.8,1.4,1.5,15.0,12.0,0.0,11.89,0.07,4.0,2.0,0.04,10.0,12.0,12.0,22.0,130.0,150.0,49.7570970942,15.5786454682,11.320473387,13.4238642797,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,3338016.9166349997,0.808859,0.9544570000000002,9.215034000000001,119.49339299999997,0.45506000000000013,0.14479300000000003,0.15161600000000003,0.07507899999999999,2.1794270000000004,Red spruce - Fraser fir / Rhododendron forest,7.2,270,270
RX272,RXFires,25.94396,-81.666923,RX,1.0,201608010000Z,10.0,FL,USA,12021,2810015000,0.25,1.0,4.2,0.2,0.0,0.0,1.09,0.2,3.0,40.0,0.05,10.0,12.0,12.0,22.0,130.0,150.0,19.0321922233,116.222065329,88.163439625,217.368405,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,3083275.4095489993,3.5319990000000003,4.167763000000001,44.237545,315.62922999999984,2.08608,0.23132500000000006,0.7188189999999995,0.21860100000000002,10.333053999999999,Red mangrove - Black mangrove forest,2.06,272,272
RX273,RXFires,38.36,-112.486,RX,1.0,201608010000Z,10.0,UT,USA,49001,2810015000,0.25,1.5,3.0,5.0,4.5,0.0,0.06,0.07,2.5,1.6,0.0,10.0,12.0,12.0,22.0,130.0,150.0,7.97033531214,3.28140434661,2.19270487771,0.000166056444951,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,548883.0463030001,0.14892100000000003,0.17573299999999997,1.720632,20.762248,0.084378,0.024249,0.028252000000000006,0.013168,0.40616800000000014,Engelmann spruce - Douglas-fir - White fir - Interior ponderosa pine forest,10.28,273,273
RX275,RXFires,32.956,-84.157,RX,1.0,201608010000Z,10.0,GA,USA,13293,2810015000,0.6,0.9,1.5,0.4,0.0,0.0,3.78,0.12,1.0,0.9,0.03,10.0,12.0,12.0,22.0,130.0,150.0,10.2146763519,0.890377083228,0.29701108799,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,653998.255942,0.09409900000000002,0.111032,0.9826539999999997,18.503593000000006,0.050732000000000006,0.025797000000000004,0.016366000000000006,0.011167999999999996,0.23530199999999996,Chestnut oak - White oak - Red oak forest,13.68,275,275
RX276,RXFires,31.745,-86.814,RX,1.0,201608010000Z,10.0,AL,USA,01013,2810015000,0.5,0.5,1.0,3.0,1.0,0.5,0.69,0.09,0.0,0.75,0.02,10.0,12.0,12.0,22.0,130.0,150.0,3.58640935756,0.584843248961,0.219030109127,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,233383.94066000002,0.039465000000000014,0.046568000000000005,0.42623399999999995,7.035133000000003,0.021622,0.009401999999999999,0.007067000000000002,0.004302000000000001,0.10156399999999997,Oak - Pine - Magnolia forest,19.54,276,276
RX279,RXFires,46.626,-85.123,RX,1.0,201608010000Z,10.0,MI,USA,26033,2810015000,0.4,1.0,2.0,4.0,2.0,0.0,1.13,0.02,3.0,24.0,0.0,10.0,12.0,12.0,22.0,130.0,150.0,24.9403110048,117.104268246,220.942837251,342.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,3741911.442967,5.789187,6.831239999999999,72.634451,510.83268899999996,3.422352000000001,0.36649399999999993,1.1799850000000003,0.3548609999999999,16.96231299999999,Black spruce - Northern white cedar - Larch forest,5.81,279,279
RX28,RXFires,43.776,-121.445,RX,1.0,201608010000Z,10.0,OR,USA,41017,2810015000,0.05,0.1,0.2,0.3,0.5,0.0,1.58,0.72,3.5,0.4,0.08,10.0,12.0,12.0,22.0,130.0,150.0,1.66420673111,0.96404088653,1.44303992249,2.16621873652e-05,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,120321.82709999998,0.05205400000000001,0.061421,0.6240479999999998,6.0906150000000014,0.030046,0.006203000000000002,0.010197000000000003,0.003982000000000001,0.14659,Ponderosa pine savanna,1.83,28,28
RX280,RXFires,29.273881,-95.089128,RX,1.0,201608010000Z,10.0,TX,USA,48039,2810015000,0.0,0.0,0.0,0.0,0.0,0.0,0.28,3.0,0.0,0.0,0.5,10.0,12.0,12.0,22.0,130.0,150.0,3.45072655748,0.186880984524,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,219524.70402699997,0.028227000000000002,0.033313,0.287028,5.953001,0.015028,0.008522000000000002,0.004803,0.0035680000000000004,0.06900200000000001,Bluestem - Gulf cordgrass grassland,0.0,280,280
RX281,RXFires,34.204,-93.929,RX,1.0,201608010000Z,10.0,AR,USA,05061,2810015000,0.6,0.9,2.3,3.8,6.1,0.0,0.38,0.01,1.1,1.0,0.0,10.0,12.0,12.0,22.0,130.0,150.0,4.92510004291,1.69348876677,0.913374771041,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,333746.165805,0.07915299999999999,0.093398,0.900603,11.751388,0.04450099999999999,0.014276999999999998,0.014819,0.007373000000000001,0.21303500000000006,Shortleaf pine - Post oak - Black oak forest,9.47,281,281
RX283,RXFires,31.157,-92.825,RX,1.0,201608010000Z,10.0,LA,USA,22115,2810015000,0.1,0.2,1.5,1.5,1.5,0.0,1.9,0.01,1.0,1.0,0.0,10.0,12.0,12.0,22.0,130.0,150.0,4.19817649732,0.755319465083,0.532148604253,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,274246.05143999995,0.051944,0.061292000000000006,0.5715,8.716286999999998,0.02871699999999999,0.011325999999999996,0.009450000000000002,0.005375000000000002,0.135817,Willow oak - Laurel oak - Water oak forest,23.15,283,283
RX284,RXFires,48.333619,-95.311867,RX,1.0,201608010000Z,10.0,MN,USA,27007,2810015000,0.0,0.2,1.5,1.5,1.5,0.0,0.62,0.09,1.0,1.0,0.02,10.0,12.0,12.0,22.0,130.0,150.0,3.40795679694,1.16501584167,0.83232419942,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,231000.81950800002,0.05797500000000002,0.068413,0.6636699999999998,8.399894999999999,0.032687999999999995,0.010054,0.010914000000000002,0.005295,0.15686099999999997,Green ash - American elm - Silver maple - Cottonwood forest,21.31,284,284
RX286,RXFires,45.709247,-109.739793,RX,1.0,201608010000Z,10.0,MT,USA,30097,2810015000,0.2,1.0,1.0,1.0,6.0,2.0,0.59,0.1,17.0,1.4,0.01,10.0,12.0,12.0,22.0,130.0,150.0,6.25370574389,5.42574336057,7.62488861891,0.000478353153254,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,485426.20119899994,0.2620730000000001,0.30924700000000016,3.184775,28.454597999999994,0.152366,0.026959,0.05194800000000002,0.01888800000000001,0.7467779999999997,Ponderosa pine - limber pine forest,3.75,286,286
RX287,RXFires,46.871594,-87.978297,RX,1.0,201608010000Z,10.0,MI,USA,26103,2810015000,0.2,0.4,0.9,0.3,0.0,0.0,0.32,0.01,0.9,1.0,0.0,10.0,12.0,12.0,22.0,130.0,150.0,1.94433297382,0.468091846728,0.486477890523,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,128850.76211600001,0.029998999999999994,0.035404000000000026,0.3397630000000001,4.534631999999998,0.016829000000000007,0.0055750000000000036,0.005596000000000002,0.0028420000000000008,0.08042300000000002,Eastern white pine - Eastern hemlock forest,13.1,287,287
RX288,RXFires,38.139,-75.641,RX,1.0,201608010000Z,10.0,MD,USA,24039,2810015000,0.2,0.2,0.5,1.0,1.0,1.0,0.58,0.01,5.0,1.0,0.0,10.0,12.0,12.0,22.0,130.0,150.0,2.02613170592,1.44868033008,2.21855674818,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,151762.88540199996,0.07559500000000004,0.08920300000000003,0.9141589999999999,8.438836999999998,0.04384100000000003,0.008225000000000007,0.014926000000000004,0.005573,0.21448899999999999,Bald-cypress - Water tupelo forest,11.18,288,288
RX291,RXFires,26.815,-81.984,RX,1.0,201608010000Z,10.0,FL,USA,12015,2810015000,0.02,0.4,0.3,0.5,0.0,0.0,6.7,0.12,0.0,1.5,0.08,10.0,12.0,12.0,22.0,130.0,150.0,13.0228136594,0.839534353055,0.0108020031595,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,829899.1901809999,0.10894800000000003,0.12855500000000009,1.113698,22.668235000000003,0.058134000000000005,0.032288000000000004,0.01861,0.013593,0.26753299999999963,Longleaf pine - Slash pine / Saw palmetto forest,2.52,291,291
RX30,RXFires,43.76429,-121.109382,RX,1.0,201608010000Z,10.0,OR,USA,41017,2810015000,0.1,0.3,0.0,0.0,0.0,0.0,2.03,0.08,0.0,0.2,0.02,10.0,12.0,12.0,22.0,130.0,150.0,3.73605750514,0.210292500271,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,237778.03062799998,0.030698,0.036221,0.312435,6.456325,0.01635,0.009236,0.005226000000000001,0.0038699999999999997,0.075101,Turbinella oak - Ceanothus - Mountain mahogany shrubland,0.0,30,30
RX301,RXFires,40.520779,-122.309213,RX,1.0,201608010000Z,10.0,CA,USA,06089,2810015000,0.2,0.3,0.1,0.0,0.0,0.0,0.58,0.18,0.1,0.5,0.02,10.0,12.0,12.0,22.0,130.0,150.0,1.48727761335,0.147980198097,0.0509938656206,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,95492.68935,0.014133999999999996,0.016680000000000007,0.14855100000000002,2.730463,0.007636000000000002,0.003780000000000001,0.0024690000000000003,0.0016499999999999996,0.03553900000000002,California Central Valley riparian woodland or shrubland,12.89,301,301
RX302,RXFires,44.956,-110.907,RX,1.0,201608010000Z,10.0,WY,USA,56029,2810015000,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.28,0.0,0.5,0.02,10.0,12.0,12.0,22.0,130.0,150.0,1.25584652128,0.0688174333475,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,79906.123788,0.010288,0.012143,0.104631,2.1676390000000003,0.005475000000000002,0.003103,0.0017449999999999998,0.0013010000000000003,0.025153,Intermountain montane subalpine riparian grassland,0.0,302,302
RX303,RXFires,47.67294,-111.335883,RX,1.0,201608010000Z,10.0,MT,USA,30013,2810015000,0.2,0.3,0.1,0.0,0.0,0.0,0.59,0.0,0.0,0.5,0.0,10.0,12.0,12.0,22.0,130.0,150.0,1.26487869441,0.106603840087,0.003922,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,80965.92042600001,0.011042999999999997,0.013029999999999996,0.11403900000000002,2.240619,0.005922000000000004,0.0031560000000000004,0.0019039999999999997,0.001346,0.027350000000000003,Warm desert riparian woodland or shrubland,7.93,303,303
RX304,RXFires,44.636,-115.663,RX,1.0,201608010000Z,10.0,ID,USA,16085,2810015000,0.4,1.0,2.0,4.0,2.0,0.0,0.48,0.02,3.0,3.0,0.003,10.0,12.0,12.0,22.0,130.0,150.0,9.81499437847,11.9274509536,7.71505978398,16.0652781659,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,809818.413715,0.39762800000000015,0.469203,4.8254790000000005,43.512154,0.231018,0.041557999999999984,0.07872900000000002,0.028843000000000008,1.131699,Conifer swamp forest,4.23,304,304
RX305,RXFires,47.012,-122.443,RX,1.0,201608010000Z,10.0,WA,USA,53053,2810015000,0.2,0.8,1.3,0.5,0.5,0.0,1.15,0.09,5.0,1.0,0.01,10.0,12.0,12.0,22.0,130.0,150.0,4.66091528974,1.86733342256,2.55649583234,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,321564.4453399999,0.10733800000000003,0.126658,1.262031,13.837530999999995,0.06135599999999999,0.015285,0.020677,0.008895000000000002,0.2972070000000001,Red alder forest,13.43,305,305
RX306,RXFires,40.487,-122.424,RX,1.0,201608010000Z,10.0,CA,USA,06089,2810015000,0.2,1.0,1.0,1.0,6.0,2.0,0.59,0.1,17.0,1.4,0.01,10.0,12.0,12.0,22.0,130.0,150.0,6.25438187956,5.426423048,7.62489453851,0.000490192350688,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,485478.64690600004,0.2620840000000001,0.3092720000000001,3.184966,28.456659999999992,0.15238,0.026959,0.05194900000000002,0.01888800000000001,0.7468169999999997,Knobcone pine forest,3.39,306,306
